"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5270","Brute force protection - rapid failed logins","src.tests.security","Wed Jul 08 16:59:58 UTC 2026","failed","Wed Jul 08 17:00:03 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Login with empty credentials","src.tests.negative","Wed Jul 08 16:52:32 UTC 2026","skipped","Wed Jul 08 16:52:32 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1211","Login page renders in Chromium","src.tests.compatibility","Wed Jul 08 16:49:39 UTC 2026","passed","Wed Jul 08 16:49:40 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","452","User can logout successfully","src.tests.functional","Wed Jul 08 16:49:51 UTC 2026","passed","Wed Jul 08 16:49:51 UTC 2026","TestAuthentication","test_auth","",""
"","5016","Product list renders correctly","src.tests.network","Wed Jul 08 16:53:20 UTC 2026","passed","Wed Jul 08 16:53:25 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 16:49:45 UTC 2026","skipped","Wed Jul 08 16:49:45 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","135","POS handles slow network (3G throttling)","src.tests.network","Wed Jul 08 16:52:38 UTC 2026","passed","Wed Jul 08 16:52:38 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Bank card payment processes correctly","src.tests.integration","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Sale with customer assignment","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Search products in POS","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Partial return of multi-item order","src.tests.functional","Wed Jul 08 16:52:21 UTC 2026","skipped","Wed Jul 08 16:52:21 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","886","Login with wrong password","src.tests.negative","Wed Jul 08 16:52:33 UTC 2026","passed","Wed Jul 08 16:52:34 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Create customer with empty name","src.tests.negative","Wed Jul 08 16:52:32 UTC 2026","skipped","Wed Jul 08 16:52:32 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Zero-rated tax products","src.tests.functional","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create a return for a completed sale","src.tests.functional","Wed Jul 08 16:52:21 UTC 2026","skipped","Wed Jul 08 16:52:21 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","204","Database selection on multi-db setup","src.tests.functional","Wed Jul 08 16:49:55 UTC 2026","passed","Wed Jul 08 16:49:55 UTC 2026","TestAuthentication","test_auth","",""
"","539","POS sale reduces inventory stock in real-time","src.tests.integration","Wed Jul 08 16:52:28 UTC 2026","passed","Wed Jul 08 16:52:29 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","166","Retry mechanism on network failure","src.tests.network","Wed Jul 08 16:52:41 UTC 2026","passed","Wed Jul 08 16:52:41 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Cancel payment during checkout","src.tests.negative","Wed Jul 08 16:52:38 UTC 2026","skipped","Wed Jul 08 16:52:38 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Return with different reason codes","src.tests.functional","Wed Jul 08 16:52:21 UTC 2026","skipped","Wed Jul 08 16:52:21 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Process multiple payments on single order","src.tests.negative","Wed Jul 08 16:52:38 UTC 2026","skipped","Wed Jul 08 16:52:38 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","91","Login page has HTTPS enforced","src.tests.security","Wed Jul 08 17:00:12 UTC 2026","failed","Wed Jul 08 17:00:12 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Edit an existing product","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Tax inclusive pricing","src.tests.functional","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","873","Login with special characters in password","src.tests.negative","Wed Jul 08 16:52:37 UTC 2026","passed","Wed Jul 08 16:52:38 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 16:49:55 UTC 2026","skipped","Wed Jul 08 16:49:55 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Create product with barcode","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestProductManagement","test_product_management","",""
"","30565","Order processing performance","src.tests.performance","Wed Jul 08 16:53:50 UTC 2026","broken","Wed Jul 08 16:54:20 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","2007","REGRESSION: Error handling across modules","src.tests.regression","Wed Jul 08 16:59:53 UTC 2026","failed","Wed Jul 08 16:59:55 UTC 2026","TestFullRegression","test_full_regression","",""
"","102","Page load timeout handling","src.tests.network","Wed Jul 08 16:52:43 UTC 2026","passed","Wed Jul 08 16:52:43 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Wed Jul 08 16:49:45 UTC 2026","skipped","Wed Jul 08 16:49:45 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Wed Jul 08 16:49:45 UTC 2026","skipped","Wed Jul 08 16:49:45 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","490","Login with SQL injection in username","src.tests.negative","Wed Jul 08 16:52:35 UTC 2026","passed","Wed Jul 08 16:52:35 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","REGRESSION: Multiple concurrent POS features","src.tests.regression","Wed Jul 08 16:59:47 UTC 2026","broken","Wed Jul 08 16:59:47 UTC 2026","TestFullRegression","test_full_regression","",""
"","111693","REGRESSION: Product CRUD full cycle","src.tests.regression","Wed Jul 08 16:57:55 UTC 2026","broken","Wed Jul 08 16:59:47 UTC 2026","TestFullRegression","test_full_regression","",""
"","1146","No sensitive data in URL parameters","src.tests.security","Wed Jul 08 17:00:11 UTC 2026","passed","Wed Jul 08 17:00:12 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Inventory adjustment reflects in POS","src.tests.integration","Wed Jul 08 16:52:29 UTC 2026","skipped","Wed Jul 08 16:52:29 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","141","Reconnection after network restoration","src.tests.network","Wed Jul 08 16:52:44 UTC 2026","passed","Wed Jul 08 16:52:44 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","1743","Login with demo user credentials","src.tests.functional","Wed Jul 08 16:49:52 UTC 2026","passed","Wed Jul 08 16:49:54 UTC 2026","TestAuthentication","test_auth","",""
"","0","Login with empty password","src.tests.negative","Wed Jul 08 16:52:32 UTC 2026","skipped","Wed Jul 08 16:52:32 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Wed Jul 08 16:49:55 UTC 2026","skipped","Wed Jul 08 16:49:55 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","131","Login page loads within performance threshold","src.tests.performance","Wed Jul 08 16:53:40 UTC 2026","passed","Wed Jul 08 16:53:40 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","546","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 16:52:31 UTC 2026","passed","Wed Jul 08 16:52:31 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","5565","Receipt total matches expected after discount","src.tests.functional","Wed Jul 08 16:51:34 UTC 2026","passed","Wed Jul 08 16:51:40 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","1116","Form submission under network degradation","src.tests.network","Wed Jul 08 16:52:39 UTC 2026","passed","Wed Jul 08 16:52:41 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","926","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 16:49:41 UTC 2026","passed","Wed Jul 08 16:49:42 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 16:50:00 UTC 2026","skipped","Wed Jul 08 16:50:00 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Barcode scan preserves order state","src.tests.functional","Wed Jul 08 16:49:55 UTC 2026","skipped","Wed Jul 08 16:49:55 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","118","POS page loads under high latency (300ms)","src.tests.network","Wed Jul 08 16:52:39 UTC 2026","passed","Wed Jul 08 16:52:39 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Create multiple products in bulk","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestProductManagement","test_product_management","",""
"","30560","Concurrent POS operations timing","src.tests.performance","Wed Jul 08 16:56:28 UTC 2026","broken","Wed Jul 08 16:56:58 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","720","Inventory report generation","src.tests.functional","Wed Jul 08 16:50:02 UTC 2026","passed","Wed Jul 08 16:50:02 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 16:52:27 UTC 2026","skipped","Wed Jul 08 16:52:27 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","478","Login with XSS in username","src.tests.negative","Wed Jul 08 16:52:36 UTC 2026","passed","Wed Jul 08 16:52:36 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Wed Jul 08 16:49:45 UTC 2026","skipped","Wed Jul 08 16:49:45 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","5012","Empty order shows no receipt items","src.tests.functional","Wed Jul 08 16:52:02 UTC 2026","passed","Wed Jul 08 16:52:07 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Process refund on empty order","src.tests.negative","Wed Jul 08 16:52:38 UTC 2026","skipped","Wed Jul 08 16:52:38 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","771","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Wed Jul 08 16:49:44 UTC 2026","passed","Wed Jul 08 16:49:44 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","30563","Multiple orders throughput performance","src.tests.performance","Wed Jul 08 16:54:43 UTC 2026","broken","Wed Jul 08 16:55:13 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","5565","Receipt shows correct product count after sale","src.tests.functional","Wed Jul 08 16:50:11 UTC 2026","passed","Wed Jul 08 16:50:17 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","5013","Session timeout after inactivity","src.tests.security","Wed Jul 08 17:00:05 UTC 2026","passed","Wed Jul 08 17:00:10 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Refund processed successfully","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","5010","POS interface loads without errors","src.tests.network","Wed Jul 08 16:52:53 UTC 2026","passed","Wed Jul 08 16:52:58 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","156","Graceful degradation when API is slow","src.tests.network","Wed Jul 08 16:52:42 UTC 2026","passed","Wed Jul 08 16:52:42 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Return processed after POS session closed","src.tests.functional","Wed Jul 08 16:52:21 UTC 2026","skipped","Wed Jul 08 16:52:21 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","POS interface loads successfully","src.tests.functional","Wed Jul 08 16:50:03 UTC 2026","skipped","Wed Jul 08 16:50:03 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","608","View product stock levels","src.tests.functional","Wed Jul 08 16:49:57 UTC 2026","passed","Wed Jul 08 16:49:57 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Process order with zero quantity","src.tests.negative","Wed Jul 08 16:52:38 UTC 2026","skipped","Wed Jul 08 16:52:38 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Create product with extremely long name","src.tests.negative","Wed Jul 08 16:52:32 UTC 2026","skipped","Wed Jul 08 16:52:32 UTC 2026","TestDataValidation","test_data_validation","",""
"","779","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Wed Jul 08 16:49:42 UTC 2026","passed","Wed Jul 08 16:49:43 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Create customer with invalid email","src.tests.negative","Wed Jul 08 16:52:32 UTC 2026","skipped","Wed Jul 08 16:52:32 UTC 2026","TestDataValidation","test_data_validation","",""
"","128","Data integrity after intermittent connection","src.tests.network","Wed Jul 08 16:52:46 UTC 2026","passed","Wed Jul 08 16:52:46 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","5566","Receipt subtotal is greater than zero","src.tests.functional","Wed Jul 08 16:50:39 UTC 2026","passed","Wed Jul 08 16:50:45 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
