"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","POS page loads under high latency (300ms)","src.tests.network","Fri Jul 10 09:55:04 UTC 2026","passed","Fri Jul 10 09:55:04 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","123","Login page has proper heading hierarchy","src.tests.usability","Fri Jul 10 09:55:57 UTC 2026","passed","Fri Jul 10 09:55:58 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Fri Jul 10 09:54:52 UTC 2026","skipped","Fri Jul 10 09:54:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","883","Login with special characters in password","src.tests.negative","Fri Jul 10 09:55:02 UTC 2026","passed","Fri Jul 10 09:55:03 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Process refund on empty order","src.tests.negative","Fri Jul 10 09:55:03 UTC 2026","skipped","Fri Jul 10 09:55:03 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","1144","Login page renders in Chromium","src.tests.compatibility","Fri Jul 10 09:52:06 UTC 2026","passed","Fri Jul 10 09:52:07 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","131","Interactive elements have focus indicators","src.tests.usability","Fri Jul 10 09:55:59 UTC 2026","passed","Fri Jul 10 09:56:00 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Login page loads within performance threshold","src.tests.performance","Fri Jul 10 09:55:38 UTC 2026","skipped","Fri Jul 10 09:55:38 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Search product by barcode in inventory","src.tests.functional","Fri Jul 10 09:52:24 UTC 2026","skipped","Fri Jul 10 09:52:24 UTC 2026","TestInventoryManagement","test_inventory","",""
"","182","Retry mechanism on network failure","src.tests.network","Fri Jul 10 09:55:06 UTC 2026","passed","Fri Jul 10 09:55:07 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Process full refund on returned item","src.tests.functional","Fri Jul 10 09:54:46 UTC 2026","skipped","Fri Jul 10 09:54:46 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","1734","No directory listing on sensitive paths","src.tests.security","Fri Jul 10 09:55:55 UTC 2026","passed","Fri Jul 10 09:55:57 UTC 2026","TestDataProtection","test_data_protection","",""
"","4","Session cookie security attributes","src.tests.security","Fri Jul 10 09:55:54 UTC 2026","passed","Fri Jul 10 09:55:54 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Edit an existing product","src.tests.functional","Fri Jul 10 09:52:27 UTC 2026","skipped","Fri Jul 10 09:52:27 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Fri Jul 10 09:52:22 UTC 2026","skipped","Fri Jul 10 09:52:22 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","140","POS handles slow network (3G throttling)","src.tests.network","Fri Jul 10 09:55:03 UTC 2026","passed","Fri Jul 10 09:55:04 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Refund reverses original payment entry","src.tests.integration","Fri Jul 10 09:54:52 UTC 2026","skipped","Fri Jul 10 09:54:52 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Return with different reason codes","src.tests.functional","Fri Jul 10 09:54:46 UTC 2026","skipped","Fri Jul 10 09:54:46 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
