"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Cash payment completes successfully","src.tests.functional","Tue Jul 07 16:43:56 UTC 2026","broken","Tue Jul 07 16:43:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","1665","Login with demo user credentials","src.tests.functional","Tue Jul 07 16:39:58 UTC 2026","passed","Tue Jul 07 16:39:59 UTC 2026","TestAuthentication","test_auth","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","skipped","Tue Jul 07 16:40:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","8259","POS interface renders in Chromium","src.tests.compatibility","Tue Jul 07 16:37:12 UTC 2026","broken","Tue Jul 07 16:37:20 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","372","User can logout successfully","src.tests.functional","Tue Jul 07 16:39:56 UTC 2026","passed","Tue Jul 07 16:39:57 UTC 2026","TestAuthentication","test_auth","",""
"","0","Bank card payment completes successfully","src.tests.functional","Tue Jul 07 16:44:04 UTC 2026","broken","Tue Jul 07 16:44:04 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","111692","Barcode scan input accepted in POS","src.tests.compatibility","Tue Jul 07 16:37:35 UTC 2026","broken","Tue Jul 07 16:39:27 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","740","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Tue Jul 07 16:37:22 UTC 2026","passed","Tue Jul 07 16:37:23 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","160","Database selection on multi-db setup","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","passed","Tue Jul 07 16:40:00 UTC 2026","TestAuthentication","test_auth","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Tue Jul 07 16:37:25 UTC 2026","broken","Tue Jul 07 16:37:25 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","637","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Tue Jul 07 16:37:23 UTC 2026","passed","Tue Jul 07 16:37:24 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Scan barcode adds product to order","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","skipped","Tue Jul 07 16:40:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","573","Product stock decreases after POS sale","src.tests.functional","Tue Jul 07 16:40:04 UTC 2026","passed","Tue Jul 07 16:40:05 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","skipped","Tue Jul 07 16:40:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Tue Jul 07 16:39:44 UTC 2026","broken","Tue Jul 07 16:39:44 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","111687","Search product by barcode in inventory","src.tests.functional","Tue Jul 07 16:40:07 UTC 2026","broken","Tue Jul 07 16:41:59 UTC 2026","TestInventoryManagement","test_inventory","",""
"","155","Login page displays in default language","src.tests.compatibility","Tue Jul 07 16:37:25 UTC 2026","passed","Tue Jul 07 16:37:25 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","skipped","Tue Jul 07 16:40:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","155","Login page displays correctly","src.tests.functional","Tue Jul 07 16:39:57 UTC 2026","passed","Tue Jul 07 16:39:57 UTC 2026","TestAuthentication","test_auth","",""
"","0","Barcode scan preserves order state","src.tests.functional","Tue Jul 07 16:40:00 UTC 2026","skipped","Tue Jul 07 16:40:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","111667","Create product with stock tracking enabled","src.tests.functional","Tue Jul 07 16:42:01 UTC 2026","broken","Tue Jul 07 16:43:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","1046","Login page renders in Chromium","src.tests.compatibility","Tue Jul 07 16:37:07 UTC 2026","passed","Tue Jul 07 16:37:08 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","682","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Tue Jul 07 16:37:21 UTC 2026","passed","Tue Jul 07 16:37:22 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Tue Jul 07 16:39:27 UTC 2026","broken","Tue Jul 07 16:39:27 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","583","View product stock levels","src.tests.functional","Tue Jul 07 16:40:02 UTC 2026","passed","Tue Jul 07 16:40:02 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Tue Jul 07 16:39:36 UTC 2026","broken","Tue Jul 07 16:39:36 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","715","Inventory report generation","src.tests.functional","Tue Jul 07 16:43:55 UTC 2026","passed","Tue Jul 07 16:43:55 UTC 2026","TestInventoryManagement","test_inventory","",""
"","1317","Admin user can login successfully","src.tests.functional","Tue Jul 07 16:39:53 UTC 2026","passed","Tue Jul 07 16:39:55 UTC 2026","TestAuthentication","test_auth","",""
