"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Attempt payment with no products in order","src.tests.negative","Wed Jul 08 17:14:23 UTC 2026","skipped","Wed Jul 08 17:14:23 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","142","Retry mechanism on network failure","src.tests.network","Wed Jul 08 17:14:26 UTC 2026","passed","Wed Jul 08 17:14:26 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Bank card payment completes successfully","src.tests.functional","Wed Jul 08 17:11:49 UTC 2026","skipped","Wed Jul 08 17:11:49 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","POS interface renders in Chromium","src.tests.compatibility","Wed Jul 08 17:11:28 UTC 2026","skipped","Wed Jul 08 17:11:28 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","137","Tab order follows logical sequence","src.tests.usability","Wed Jul 08 17:18:27 UTC 2026","passed","Wed Jul 08 17:18:28 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","310","Login page displays correctly","src.tests.functional","Wed Jul 08 17:11:39 UTC 2026","passed","Wed Jul 08 17:11:39 UTC 2026","TestAuthentication","test_auth","",""
"","0","Create product with zero price","src.tests.negative","Wed Jul 08 17:14:17 UTC 2026","skipped","Wed Jul 08 17:14:17 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Tax inclusive pricing","src.tests.functional","Wed Jul 08 17:14:12 UTC 2026","skipped","Wed Jul 08 17:14:12 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 17:11:42 UTC 2026","skipped","Wed Jul 08 17:11:42 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","572","Product stock decreases after POS sale","src.tests.functional","Wed Jul 08 17:11:46 UTC 2026","passed","Wed Jul 08 17:11:47 UTC 2026","TestInventoryManagement","test_inventory","",""
"","137","POS displays error gracefully when offline","src.tests.network","Wed Jul 08 17:14:27 UTC 2026","passed","Wed Jul 08 17:14:27 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","870","Login with special characters in password","src.tests.negative","Wed Jul 08 17:14:22 UTC 2026","passed","Wed Jul 08 17:14:23 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 17:11:49 UTC 2026","skipped","Wed Jul 08 17:11:49 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1152","Loading states are indicated","src.tests.usability","Wed Jul 08 17:18:24 UTC 2026","passed","Wed Jul 08 17:18:25 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","551","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 17:14:16 UTC 2026","passed","Wed Jul 08 17:14:17 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","1128","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 17:11:28 UTC 2026","passed","Wed Jul 08 17:11:29 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Process order with zero quantity","src.tests.negative","Wed Jul 08 17:14:23 UTC 2026","skipped","Wed Jul 08 17:14:23 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Delete a product","src.tests.functional","Wed Jul 08 17:11:49 UTC 2026","skipped","Wed Jul 08 17:11:49 UTC 2026","TestProductManagement","test_product_management","",""
"","5013","Session timeout after inactivity","src.tests.security","Wed Jul 08 17:15:32 UTC 2026","passed","Wed Jul 08 17:15:37 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","5016","Product list renders correctly","src.tests.network","Wed Jul 08 17:15:05 UTC 2026","passed","Wed Jul 08 17:15:10 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","691","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Wed Jul 08 17:11:30 UTC 2026","passed","Wed Jul 08 17:11:30 UTC 2026","TestCrossBrowser","test_cross_browser","",""
