"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Concurrent POS operations timing","src.tests.performance","Wed Jul 08 20:57:16 UTC 2026","skipped","Wed Jul 08 20:57:16 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Refund reverses original payment entry","src.tests.integration","Wed Jul 08 20:56:01 UTC 2026","skipped","Wed Jul 08 20:56:01 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Process multiple payments on single order","src.tests.negative","Wed Jul 08 20:56:11 UTC 2026","skipped","Wed Jul 08 20:56:11 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","REGRESSION: Error handling across modules","src.tests.regression","Wed Jul 08 20:57:18 UTC 2026","skipped","Wed Jul 08 20:57:18 UTC 2026","TestFullRegression","test_full_regression","",""
"","295","CSRF token validation","src.tests.security","Wed Jul 08 20:57:30 UTC 2026","passed","Wed Jul 08 20:57:30 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Multiple tax rates on single order","src.tests.functional","Wed Jul 08 20:56:01 UTC 2026","skipped","Wed Jul 08 20:56:01 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","XSS injection in product name is sanitized","src.tests.security","Wed Jul 08 20:57:30 UTC 2026","skipped","Wed Jul 08 20:57:30 UTC 2026","TestDataProtection","test_data_protection","",""
"","708","Inventory report generation","src.tests.functional","Wed Jul 08 20:53:37 UTC 2026","passed","Wed Jul 08 20:53:38 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 20:53:30 UTC 2026","skipped","Wed Jul 08 20:53:30 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 20:55:55 UTC 2026","skipped","Wed Jul 08 20:55:55 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 20:56:01 UTC 2026","skipped","Wed Jul 08 20:56:01 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create product with barcode","src.tests.functional","Wed Jul 08 20:53:38 UTC 2026","skipped","Wed Jul 08 20:53:38 UTC 2026","TestProductManagement","test_product_management","",""
"","114","POS page loads under high latency (300ms)","src.tests.network","Wed Jul 08 20:56:12 UTC 2026","passed","Wed Jul 08 20:56:12 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","REGRESSION: Complete POS sale lifecycle","src.tests.regression","Wed Jul 08 20:57:18 UTC 2026","skipped","Wed Jul 08 20:57:18 UTC 2026","TestFullRegression","test_full_regression","",""
