"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","269","CSRF token validation","src.tests.security","Thu Jul 09 09:59:48 UTC 2026","passed","Thu Jul 09 09:59:48 UTC 2026","TestDataProtection","test_data_protection","",""
"","896","Login with special characters in password","src.tests.negative","Thu Jul 09 09:58:58 UTC 2026","passed","Thu Jul 09 09:58:58 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","169","Database selection on multi-db setup","src.tests.functional","Thu Jul 09 09:56:17 UTC 2026","passed","Thu Jul 09 09:56:17 UTC 2026","TestAuthentication","test_auth","",""
"","882","Products are searchable by name","src.tests.functional","Thu Jul 09 09:58:45 UTC 2026","passed","Thu Jul 09 09:58:45 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Product list renders correctly","src.tests.network","Thu Jul 09 09:59:34 UTC 2026","skipped","Thu Jul 09 09:59:34 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","5011","POS interface loads without errors","src.tests.network","Thu Jul 09 09:59:14 UTC 2026","passed","Thu Jul 09 09:59:19 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Thu Jul 09 09:56:23 UTC 2026","skipped","Thu Jul 09 09:56:23 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Process full refund on returned item","src.tests.functional","Thu Jul 09 09:58:41 UTC 2026","skipped","Thu Jul 09 09:58:41 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Search product by barcode in inventory","src.tests.functional","Thu Jul 09 09:56:20 UTC 2026","skipped","Thu Jul 09 09:56:20 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Login page loads within performance threshold","src.tests.performance","Thu Jul 09 09:59:34 UTC 2026","skipped","Thu Jul 09 09:59:34 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","122","Interactive elements have focus indicators","src.tests.usability","Thu Jul 09 09:59:55 UTC 2026","passed","Thu Jul 09 09:59:55 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Thu Jul 09 09:56:17 UTC 2026","skipped","Thu Jul 09 09:56:17 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","143","POS displays error gracefully when offline","src.tests.network","Thu Jul 09 09:59:03 UTC 2026","passed","Thu Jul 09 09:59:03 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","REGRESSION: Complete POS sale lifecycle","src.tests.regression","Thu Jul 09 09:59:36 UTC 2026","skipped","Thu Jul 09 09:59:36 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Thu Jul 09 09:56:17 UTC 2026","skipped","Thu Jul 09 09:56:17 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Create product with zero price","src.tests.negative","Thu Jul 09 09:58:53 UTC 2026","skipped","Thu Jul 09 09:58:53 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Create product with negative price","src.tests.negative","Thu Jul 09 09:58:53 UTC 2026","skipped","Thu Jul 09 09:58:53 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Thu Jul 09 09:56:08 UTC 2026","skipped","Thu Jul 09 09:56:08 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Complete a sale with multiple products","src.tests.functional","Thu Jul 09 09:56:23 UTC 2026","skipped","Thu Jul 09 09:56:23 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
